Venue,Latitude,Longitude,Venue Category
Safeway,39.0979657509453,-77.19214449045467,Supermarket
Giant Food,39.0409352,-77.1564839,Supermarket
Giant Food,39.0262747,-77.1275297,Supermarket
Harris Teeter,39.02396296787523,-77.39632035333211,Supermarket
Food Lion Grocery Store,39.03998055681643,-77.35776656225713,Supermarket
Giant,39.0343228,-77.3955904,Supermarket
Walmart,39.02295356339611,-77.42867972336734,Supermarket
ALDI,39.0349419,-77.407581,Supermarket
Harris Teeter,38.97816693201723,-76.73377638175882,Supermarket
Giant,38.9816445,-76.7355927,Supermarket
Giant Food,38.98865209606835,-76.82368040084833,Supermarket
Safeway,38.9460856,-76.7368743,Supermarket
Lidl,38.971486785406015,-76.77292366745195,Supermarket
Lidl,38.99611352,-76.93130172,Grocery Store
Greenbelt Co-Op Supermarket & Pharmacy,39.001853630034034,-76.87574666136078,Grocery Store
Giant Food,38.95169350420738,-76.88774362206459,Supermarket
Giant Food,38.9990335,-76.9110323,Supermarket
Shoppers Food & Pharmacy,39.01660550049768,-76.92872376772362,Supermarket
Safeway,38.992872474553415,-76.87666878865457,Supermarket
Walmart,38.942838406328114,-76.9075381062992,Supermarket
Walmart,38.95788995284889,-77.00197685746666,Supermarket
Giant Food,38.965661334898755,-76.95850968360907,Supermarket
ALDI,39.00985344273865,-77.04180836677551,Supermarket
ALDI,38.9557599,-76.9642481,Supermarket
Giant Food,38.991920628258704,-77.03153460978695,Supermarket
Woodmoor Supermarket,39.020758272143205,-77.01215657405523,Supermarket
Price Rite Of Hyattsville,38.950371963914534,-76.96821337519332,Supermarket
Walmart Supercenter,38.96194498598036,-77.02741900629617,Supermarket
Giant Food,38.9614157,-76.9949973,Supermarket
Giant Food,38.94454896987299,-77.06302464008331,Supermarket
Bestway Supermercado,38.953882,-76.959632,Supermarket
Megamart Supermarket,38.989933,-76.990281,Supermarket
ALDI,38.98619229,-76.98640467,Supermarket
Bestway,38.95411053923958,-76.95952099322056,Supermarket
Mega Market,38.99922872507451,-76.9940945190787,Grocery Store
Safeway,38.96959474743706,-77.02658148142291,Supermarket
Giant Food,38.99960063021364,-77.00242817401886,Supermarket
Safeway,38.9645225,-77.0749237,Supermarket
Rodman's,38.956221507714126,-77.08370183862257,Supermarket
Trader Joe's,38.97838495172841,-77.09055483341217,Supermarket
Giant Food,38.981248,-77.0989277,Grocery Store
Safeway,38.9770913,-77.0989804,Supermarket
Giant Food,38.9638883,-77.1073011,Supermarket
Giant Food,38.96218267024226,-77.08451449871063,Supermarket
Safeway,38.93950877179791,-77.17576861381531,Supermarket
Safeway,38.9961812,-77.2876247,Supermarket
Giant Food,39.0181311,-77.2112987,Supermarket
Wegmans,39.00697754979784,-77.44002975543631,Supermarket
Trader Joe's,38.967394678178636,-77.35912119228456,Grocery Store
H Mart,38.962534,-77.400449,Supermarket
Harris Teeter,38.94947547587035,-77.39517919091377,Supermarket
Madina Market,38.969052000000005,-77.374211,Miscellaneous Shop
Harris Teeter,38.96567426849421,-77.35489927789354,Supermarket
Giant Food,38.95039960950868,-77.40798564603855,Supermarket
Giant,38.979411,-77.3502631,Supermarket
Food Lion Grocery Store,38.99622978931456,-77.40618886992172,Supermarket
Giant,39.01351107981982,-77.37324625253677,Supermarket
Safeway,38.9671152,-77.3768078,Supermarket
Safeway,38.99752862708507,-77.40896522998804,Supermarket
South Lakes Shopping Center,38.93899580417267,-77.33002794822069,Miscellaneous Shop
Safeway,38.9396256,-77.3299031,Supermarket
Giant Food,38.89487404346211,-76.82712972164154,Supermarket
Giant Food & Pharmacy,38.9376093,-76.7202606,Grocery Store
Weis Markets,38.90003940633332,-76.79603327815522,Supermarket
Walmart,38.9361275659977,-76.72010813041145,Supermarket
Wegmans,38.921705971689235,-76.8499760211945,Supermarket
ALDI,38.93237344176184,-76.90027356147766,Supermarket
Shoppers Food Warehouse,38.9012723,-76.8369719,Supermarket
Safeway,38.8931988,-76.9476979,Supermarket
Trader Joe's,38.91611389177997,-77.03223824501038,Supermarket
Trader Joe's,38.90747219886671,-77.00059416066125,Supermarket
Glen's Garden Market,38.91431915464067,-77.04500801454998,Grocery Store
Trader Joe's,38.91751036144159,-77.0689652108801,Supermarket
Trader Joe's,38.90407561275193,-77.05324761288372,Supermarket
ALDI,38.901558100715874,-76.97802141308784,Supermarket
Giant Food,38.93435622239853,-77.07301172883598,Supermarket
Trader Joe's,38.88466820315038,-76.9955181017756,Supermarket
Harris Teeter,38.87619929880294,-77.00039585450284,Supermarket
Giant Food,38.9089839,-77.0227547,Supermarket
Harris Teeter,38.921718075155276,-77.03864089409473,Supermarket
Harris Teeter,38.880046125535436,-76.98675845769202,Supermarket
Harris Teeter,38.905653218351524,-77.00571111836909,Supermarket
District Liquors,38.906208026691836,-77.0268609170518,Liquor Store
Harris Teeter,38.86493315693872,-77.062028616286,Supermarket
Safeway,38.9157833,-77.0676046,Supermarket
Capitol Hill Super Market,38.89441895360389,-77.0022913813591,Supermarket
Giant Food,38.9003564,-77.0018444,Supermarket
Safeway,38.8774108,-77.0172196,Grocery Store
Walmart,38.90037916998533,-77.01197699314048,Big Box Store
Capitol Supermarket,38.906742734938014,-77.02698607022758,Grocery Store
Giant Food,38.91924840193403,-76.99245035648346,Supermarket
Safeway,38.90341,-77.0183073,Grocery Store
Supermarket,38.916429,-77.048885,Supermarket
Safeway,38.8951996,-77.0752844,Grocery Store
Giant Food,38.930805,-77.031962,Supermarket
Safeway,38.859065,-76.9667459,Grocery Store
Safeway,38.9119596,-77.0386738,Supermarket
Safeway,38.9240967,-77.040833,Supermarket
Safeway,38.9006821,-76.9796843,Grocery Store
Trader Joe's,38.88664,-77.094678,Supermarket
Harris Teeter,38.88380327700674,-77.17371263365715,Supermarket
Harris Teeter,38.87663476510075,-77.10978627204895,Supermarket
Giant Food,38.93279907807401,-77.1804678440094,Supermarket
Safeway,38.9228487,-77.2011741,Supermarket
Giant Food,38.8639125,-77.0843581,Supermarket
Safeway,38.869712028839295,-77.14451016501698,Supermarket
Giant Food,38.8949712,-77.188856,Supermarket
Safeway,38.8970708,-77.1393101,Supermarket
Giant Food,38.8859233,-77.1031965,Supermarket
Giant Food,38.864639721054544,-77.19559818506241,Grocery Store
Safeway,38.87502621581196,-77.19865009191386,Supermarket
Harris Teeter,38.85874557495117,-77.10274505615234,Supermarket
ALDI,38.879642,-77.171585,Supermarket
Harris Teeter,38.86091995239258,-77.1027603149414,Supermarket
Giant Food,38.896863461676965,-77.0959809422493,Supermarket
Harris Teeter,38.88138818819007,-77.2288843886935,Supermarket
Trader Joe's,38.90433438078478,-77.20398740671003,Supermarket
MOM's Organic Market,38.87377693441763,-77.23101466363909,Grocery Store
Super H Mart,38.85606833013395,-77.31581616833486,Supermarket
ALDI,38.86636893652556,-77.22558796405792,Supermarket
Harris Teeter,38.92992388379195,-77.2275905044492,Supermarket
H Mart,38.87441681059801,-77.22528656873982,Supermarket
Yas Bakery,38.9013861866723,-77.2676930371749,Bakery
Walmart,38.93001423384721,-77.24493876346553,Supermarket
Safeway,38.87136869663907,-77.2609436392122,Supermarket
Giant Food,38.88398448814609,-77.30005413293839,Supermarket
Giant Food,38.9053632651142,-77.25804135203362,Supermarket
Great Wall Supermarket (大中華),38.869571339832746,-77.2288994442435,Supermarket
Whole Foods Market,38.857963677470124,-77.37733334268847,Grocery Store
Harris Teeter,38.8729446204895,-77.37395931641356,Supermarket
Lotte Plaza,38.895206273928316,-77.42657616156919,Supermarket
Giant - Franklin Farm,38.90874244748181,-77.40652978420263,Supermarket
Giant,38.8791043,-77.3989473,Supermarket
Food Lion Grocery Store,38.92163725579716,-77.4151683991334,Supermarket
ALDI,38.8940732,-77.4276233,Supermarket
Walmart,38.88873103814335,-77.44310847585135,Supermarket
Giant Food,38.92681489779921,-77.3749440908432,Supermarket
Safeway,38.8663338,-77.3688546,Supermarket
Good Fortune Supermarket,38.867571999999996,-77.44677800000001,Supermarket
Safeway,38.9357728,-77.3622989,Supermarket
ALDI,38.856567,-77.391307,Supermarket
Giant Food,38.8117057,-76.7373308,Supermarket
ALDI,38.800731766407495,-76.90825448199348,Supermarket
Price Rite Of District Heights,38.85510778363599,-76.90766266435828,Supermarket
Giant Food,38.7922983,-76.9266742,Supermarket
ALDI,38.853553364890054,-76.89883857965475,Supermarket
Giant Food,38.8540481,-76.9127166,Supermarket
Giant Food,38.83244524619137,-76.94437980651861,Supermarket
Home Storage Center and Bishops' Storehouse,38.83431620251639,-76.86669155023992,Supermarket
La Colonia International Supermarket,38.819115,-76.89163,Supermarket
Trader Joe's,38.81116749218027,-77.04475015179548,Grocery Store
Whole Foods Market,38.804328254457225,-77.05990193337611,Grocery Store
Harris Teeter,38.8127301547477,-77.04403803460596,Supermarket
Giant,38.8322414,-77.0499599,Supermarket
Bolling AFB Commissary,38.843223289543296,-77.01722039661888,Supermarket
ALDI,38.8206702,-77.0534484,Grocery Store
Harris Teeter,38.84215244159326,-77.05169556786383,Supermarket
Let's Meat on the Avenue,38.827009085429744,-77.05881760670995,Butcher
Giant Food,38.845728381491206,-77.06872165203094,Supermarket
Safeway,38.776452832323095,-77.06077964619908,Supermarket
Shoppers Food Warehouse,38.8052295,-76.9920224,Supermarket
Shoppers Food Warehouse,38.839160245742264,-77.04993546009064,Supermarket
Aldi,38.802507,-76.989797,Supermarket
Walmart Supercenter,38.780103992477045,-77.07667962544073,Supermarket
Giant,38.8170958,-77.0026087,Supermarket
Giant Food,38.845097,-76.9813504,Supermarket
Trader Joe's,38.78153774624388,-77.18945860862732,Supermarket
Harris Teeter,38.81272759101937,-77.11208340612019,Supermarket
Trader Joe's,38.85082555432543,-77.13227033192355,Grocery Store
Giant Food,38.84993551372082,-77.11888432502741,Grocery Store
Fresh World International Supermarket,38.79487593789821,-77.18378204757131,Supermarket
Giant Food,38.80899001087712,-77.08418726921087,Supermarket
Safeway,38.78411591990327,-77.12245837607043,Supermarket
Harris Teeter,38.835975838154816,-77.15581115968057,Supermarket
Giant Food,38.8187806,-77.1401566,Supermarket
Giant Food,38.8305981968268,-77.19199061393738,Supermarket
Harris Teeter,38.8412864385979,-77.09007783535377,Supermarket
ALDI,38.8116155,-77.1108517,Supermarket
LA Mart,38.7809566191564,-77.18242221233102,Supermarket
Giant Food,38.81339159091098,-77.18572497367865,Supermarket
Giant Food,38.7799134,-77.1899035,Supermarket
Safeway,38.83239123057242,-77.20081241444859,Grocery Store
Safeway,38.80997861355146,-77.13366866111755,Supermarket
ALDI,38.8500473,-77.1263845,Supermarket
ALDI,38.7836689,-77.1839318,Supermarket
Halalco Supermarket,38.854765,-77.13607,Supermarket
ALDI,38.8346704,-77.1875222,Supermarket
Trader Joe's,38.84239271308433,-77.27064867740869,Grocery Store
Giant Food,38.80939548593797,-77.25452363491058,Supermarket
ALDI,38.8520667,-77.3236541,Supermarket
Safeway,38.8166007,-77.2753919,Grocery Store
Giant Food,38.8253434,-77.3155455,Supermarket
Giant Food,38.78754670735968,-77.2969776391983,Supermarket
Giant Food,38.7808876,-77.2321887,Supermarket
Safeway,38.7998451,-77.3212126,Supermarket
Shoppers,38.7778386,-77.2647092,Supermarket
Walmart,38.78866759023172,-77.3000773748887,Supermarket
Safeway,38.7784663,-77.2753049,Supermarket
Wegmans,38.85131817230798,-77.34759546958685,Supermarket
Trader Joe's,38.83997736050195,-77.43263854736664,Supermarket
Giant,38.854017071538976,-77.44926542043686,Grocery Store
H Mart,38.83764068973332,-77.42768052244884,Supermarket
Giant,38.83436746386479,-77.41381466388697,Supermarket
Giant,38.8361551,-77.4381822,Supermarket
Walmart,38.85458814832634,-77.39649930640856,Supermarket
Walmart,38.850305077557856,-77.33198721761819,Supermarket
Giant Grocery Store,38.85422334613469,-77.44958375880229,Supermarket
New Desi Supermarket,38.83737,-77.438934,Supermarket
Food Lion Grocery Store,38.760018205160016,-76.8072566380822,Supermarket
ALDI,38.771562,-76.883418,Supermarket
Walmart,38.772056890008955,-76.88923209739485,Supermarket
Giant Food,38.7579366,-76.995101,Supermarket
Wegmans,38.742820709402686,-77.16097354888916,Supermarket
ALDI,38.7343405,-77.1002896,Supermarket
Giant Food,38.7708179,-77.0838364,Supermarket
Safeway,38.7699634,-77.1413591,Supermarket
Shoppers Food Warehouse,38.7511414,-77.0854814,Supermarket
Giant Food,38.77279729560299,-77.13730841875076,Supermarket
Walmart,38.74321129159105,-77.08715334467892,Supermarket
Walmart,38.76980434311702,-77.13612015584734,Supermarket
Giant Food,38.7155309,-77.2623737,Supermarket
Food Lion Grocery Store,38.704322243156206,-77.20872575947413,Supermarket
Giant Food,38.7397537,-77.2134798,Supermarket
Giant Food,38.7520017,-77.2643434,Supermarket
Walmart,38.752702932793596,-77.44857241385593,Supermarket
